clean_text,label
update china mobile 1h net up 78 on subscriber growth hong kong dow joneschina mobile hong kong ltd chl the listed unit of china 39s biggest cellular phone operator posted wednesday a 78 rise in firsthalf net profit on a 23 increase in its subscriber base ,Business
monsanto says justice dept closes inquiry  new york reuters  monsanto co lta hrefhttpwwwinvestorreuterscomfullquoteaspxtickermonn targetstocksquickinfofullquotegtmonnltagt on wednesday said  the us justice department has closed an inquiry into  potential antitrust issues regarding a key ingredient used in  its roundup herbicide,Business
cox communications forms committee to advise on buyout cox communications inc 39s board of directors has formed a special committee of independent directors to consider cox enterprises inc 39s proposal to take the company private in a 8 billion stock buyout ,Business
afghan women make brief olympic debut afghan women made a shortlived debut in the olympic games on wednesday as 18yearold judo wildcard friba razayee was defeated after 45 seconds of her first match in the under70kg middleweight ,Sports
north korea peace efforts in peril the international effort to end the north korean nuclear crisis appears at risk of unravelling despite foreign minister alexander downer 39s highprofile mission to the secretive stalinist state ,World
10 features for a perfect browser   there are some  great  browsers  out there but they all seem to have some slight niggles different for  each that make it hard for me to kick back and enjoy them        while there are some projects out there to make browsers more useful for  some specialised purposes  or by bolting on handy  extensions wouldnt it be great if these people could come up with a  standardised set of nice features like these a lot of browsers may support  one or two but ill bet none have them all  ,Sci/Tech
cops test handheld fingerprint reader several minnesota police departments are field testing a handheld device that scans a suspects fingerprint and digitally checks it against minnesotas criminal history and fingerprint database,Sci/Tech
ross stores profit plummets 40 percent ap ap  discount retailer ross stores inc wednesday said its profit fell about 40 percent in the latest quarter due to problems with a new computer system that limited the companys ability to respond to changes in customer demand,Business
small computers can have multiple personalities too boston the jury is still out on whether a computer can ever truly be intelligent but there is no question that it can have multiple personalities it 39s just a matter of software we usually think of the processor chip as the brains of a computer the ,Sci/Tech
rebel threat on the roads leaves katmandu isolated katmandu nepal the nepali capital was largely cut off from the rest of the country on wednesday after maoist rebels threatened to attack any vehicles traveling on main roads in a virtual blockade of katmandu to press their demands for the release of ,World
